,year,category,nominee,artist,workers,winner
581,2017,Best Instrumental Composition,Three Revolutions,,"Arturo O'Farrill, composer (Arturo O'Farrill & Chucho Valdés)",True
582,2017,"Best Arrangement, Instrumental or A Cappella",Escapades For Alto Saxophone And Orchestra From Catch Me If You Can,,"John Williams, arranger (John Williams)",True
583,2017,"Best Arrangement, Instruments and Vocals",Putin,,"Randy Newman, arranger (Randy Newman)",True
584,2017,Best Recording Package,El Orisha De La Rosa,,"Carlos Dussán, Juliana Jaramillo, Juan Felipe Martínez & Claudio Roncoli, art directors (Magín Díaz)",True
585,2017,Best Recording Package,Pure Comedy (Deluxe Edition),,"Sasha Barr, Ed Steed & Josh Tillman, art directors (Father John Misty)",False
586,2017,Best Boxed Or Special Limited Edition Package,The Voyager Golden Record: 40th Anniversary Edition,,"Lawrence Azerrad, Timothy Daly & David Pescovitz, art directors (Various Artists)",True
587,2017,Best Album Notes,Live At The Whisky A Go Go: The Complete Recordings,,"Lynell George, album notes writer (Otis Redding)",True
588,2017,Best Historical Album,Leonard Bernstein - The Composer,,"Robert Russ, compilation producer; Martin Kistner & Andreas K. Meyer, mastering engineers (Leonard Bernstein)",True
589,2017,"Best Engineered Album, Non-Classical",24K Magic,,"Serban Ghenea, John Hanes & Charles Moniz, engineers; Tom Coyne, mastering engineer (Bruno Mars)",True
590,2017,"Producer Of The Year, Non-Classical",Greg Kurstin,,,True
591,2017,Best Remixed Recording,You Move (Latroit Remix),(Depeche Mode),"Dennis White, remixer",True
592,2017,Best Surround Sound Album,Early Americans,(Jane Ira Bloom),"Jim Anderson, surround mix engineer; Darcy Proper, surround mastering engineer; Jim Anderson & Jane Ira Bloom, surround producers",True
593,2017,"Best Engineered Album, Classical",Shostakovich: Symphony No. 5; Barber: Adagio,,"Mark Donahue, engineer (Manfred Honeck & Pittsburgh Symphony Orchestra)",True
594,2017,"Producer Of The Year, Classical",David Frost,,,True
595,2017,Best Orchestral Performance,Shostakovich: Symphony No. 5; Barber: Adagio,,"Manfred Honeck, conductor; Dirk Sobotka, producer; Mark Donahue, engineer (Pittsburgh Symphony Orchestra)",True
596,2017,Best Opera Recording,Berg: Wozzeck,,"Hans Graf, conductor; Hans Graf & Brad Sayles, producers; Anne Schwanewilms & Roman Trekel, soloists; Brad Sayles, engineer (Chorus Of Students And Alumni, Shepherd School Of Music, Rice University & Houston Grand Opera Children's Chorus; Houston Symphony)",True
597,2017,Best Choral Performance,Bryars: The Fifth Century,,"Donald Nally, conductor; Andreas K. Meyer & Paul Vazquez, engineers (The Crossing; PRISM Quartet)",True
598,2017,Best Chamber Music/Small Ensemble Performance,Death & The Maiden,,"Patricia Kopatchinskaja, conductor/soloist; The Saint Paul Chamber Orchestra; Blanton Alspaugh, producer; John Newton, engineer; Mark Donahue, engineer/mixer",True
599,2017,Best Classical Instrumental Solo,Transcendental,,"Daniil Trifonov; Sid McLauchlan, producer; Marcus Herzog, engineer",True
600,2017,Best Classical Solo Vocal Album,Crazy Girl Crazy,,"Barbara Hannigan, soloist; Guido Tichelman, producer; Bastiaan Kuijt, engineer (Ludwig Orchestra)",True
601,2017,Best Classical Compendium,"Higdon: All Things Majestic, Viola Concerto & Oboe Concerto",,"Giancarlo Guerrero, conductor; Tim Handley, producer; Gary Call, engineer",True
602,2017,Best Contemporary Classical Composition,Viola Concerto,,"Jennifer Higdon, composer (Roberto Díaz, Giancarlo Guerrero & Nashville Symphony)",True
603,2017,Best Music Video,HUMBLE.,Kendrick Lamar,"Dave Meyers & The Little Homies, video directors; Jason Baum, Dave Free, Jamie Rabineau, Nathan K. Scherrer & Anthony Tiffith, video producers",True
604,2017,Best Music Film,The Defiant Ones,(Various Artists),"Allen Hughes, video director; Sarah Anthony, Fritzi Horstman, Broderick Johnson, Gene Kirkwood, Andrew Kosove, Laura Lancaster, Michael Lombardo, Jerry Longarzo, Doug Pray & Steven Williams, video producers",True
605,2016,Record Of The Year,Hello,Adele,"Greg Kurstin, producer; Julian Burg, Tom Elmhirst, Emile Haynie, Greg Kurstin, Liam Nolan, Alex Pasco & Joe Visciano, engineers/mixers; Tom Coyne & Randy Merrill, mastering engineers",True
606,2016,Album Of The Year,25,Adele,"Danger Mouse, Samuel Dixon, Paul Epworth, Greg Kurstin, Max Martin, Ariel Rechtshaid, Shellback, Ryan Tedder & The Smeezingtons (Christopher ""Brody"" Brown, Philip Lawrence & Bruno Mars), producers; Julian Burg, Austen Jux Chandler, Cameron Craig, Samuel Dixon, Tom Elmhirst, Declan Gaffney, Serban Ghenea, John Hanes, Emile Haynie, Jan Holzner, Michael Ilbert, Chris Kasych, Greg Kurstin, Charles Moniz, Liam Nolan, Alex Pasco, Mike Piersante, Ariel Rechtshaid, Rich Rich, Dave Schiffman, Joe Visciano & Matt Wiggins, engineers/mixers; Tom Coyne & Randy Merrill, mastering engineers",True
607,2016,Song Of The Year,Hello,,"Adele Adkins & Greg Kurstin, songwriters (Adele)",True
608,2016,Best New Artist,Chance The Rapper,,,True
609,2016,Best Pop Solo Performance,Hello,Adele,,True
610,2016,Best Pop Duo/Group Performance,Stressed Out,Twenty One Pilots,,True
611,2016,Best Traditional Pop Vocal Album,Summertime: Willie Nelson Sings Gershwin,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Ed Cherney, engineer/mixer",True
612,2016,Best Pop Vocal Album,25,Adele,"Tom Elmhirst, engineer/mixer",True
613,2016,Best Dance Recording,Don't Let Me Down,The Chainsmokers Featuring Daya,"The Chainsmokers (Alex Pall & Andrew Taggart), producers; Jordan Young, mixer",True
614,2016,Best Dance/Electronic Album,Skin,Flume,"Flume, producer; Eric J Dubowsky & Flume, engineers/mixers",True
615,2016,Best Contemporary Instrumental Album,Culcha Vulcha,Snarky Puppy,"Nic Hard, engineer/mixer",True
616,2016,Best Rock Performance,Blackstar,David Bowie,,True
617,2016,Best Metal Performance,Dystopia,Megadeth,,True
618,2016,Best Rock Song,Blackstar,,"David Bowie, songwriter (David Bowie)",True
619,2016,Best Rock Album,Tell Me I'm Pretty,Cage The Elephant,"Dan Auerbach, producer; Collin Dupuis & Tom Elmhirst, engineers/mixers",True
620,2016,Best Alternative Music Album,Blackstar,David Bowie,"David Bowie & Tony Visconti, producers; Tom Elmhirst & Kevin Killen, engineers/mixers",True
621,2016,Best R&B Performance,Cranes In The Sky,Solange,,True
622,2016,Best Traditional R&B Performance,Angel,Lalah Hathaway,,True
623,2016,Best R&B Song,Lake By The Ocean,,"Hod David & Musze, songwriters (Maxwell)",True
624,2016,Best Urban Contemporary Album,Lemonade,Beyoncé,"Beyoncé, producer; Stuart White, engineer/mixer",True
625,2016,Best R&B Album,Lalah Hathaway Live,Lalah Hathaway,"Lalah Hathaway, producer; Anthony Jeffries, Coobie Lewis & Brian Vibberts, engineers/mixers",True
626,2016,Best Rap Performance,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,,True
627,2016,Best Rap/Sung Performance,Hotline Bling,Drake,,True
628,2016,Best Rap Song,Hotline Bling,,"Aubrey Graham & Paul Jefferies, songwriters (Drake)",True
629,2016,Best Rap Album,Coloring Book,Chance The Rapper,"Jeff Lane, engineer/mixer",True
630,2016,Best Country Solo Performance,My Church,Maren Morris,,True
631,2016,Best Country Duo/Group Performance,Jolene,Pentatonix Featuring Dolly Parton,,True
632,2016,Best Country Song,Humble And Kind,,"Lori McKenna, songwriter (Tim McGraw)",True
633,2016,Best Country Album,A Sailor's Guide To Earth,Sturgill Simpson,"Sturgill Simpson, producer; David Ferguson & Sean Sullivan, engineers/mixers",True
634,2016,Best New Age Album,White Sun II,White Sun,,True
635,2016,Best Improvised Jazz Solo,I’m So Lonesome I Could Cry,,"John Scofield, soloist",True
636,2016,Best Jazz Vocal Album,Take Me To The Alley,Gregory Porter,"Kamau Kenyatta & Gregory Porter, producers; Jay Newland & Charlie Paakkari, engineers/mixers",True
637,2016,Best Jazz Instrumental Album,Country For Old Men,John Scofield,"John Scofield, producer; Jay Newland, engineer/mixer",True
638,2016,Best Large Jazz Ensemble Album,Presidential Suite: Eight Variations On Freedom,Ted Nash Big Band,"Douglas Brinkley, Herschel Garfein & Kabir Sehgal, producers; Rob Macomber, engineer/mixer",True
639,2016,Best Latin Jazz Album,Tribute To Irakere: Live In Marciac,Chucho Valdés,"Chucho Valdés, producer; Orestes Águila, engineer/mixer",True
640,2016,Best Gospel Performance/Song,God Provides,,"Tamela Mann; Kirk Franklin, songwriter",True
641,2016,Best Contemporary Christian Music Performance/Song,Thy Will,,"Hillary Scott & The Scott Family; Bernie Herms, Hillary Scott & Emily Weisband, songwriters",True
642,2016,Best Gospel Album,Losing My Religion,Kirk Franklin,"Kirk Franklin, Ronald Hill, Shaun Martin & Max Stark, producers; Rob Chiarelli & Tre Nagella, engineers/mixers",True
643,2016,Best Contemporary Christian Music Album,Love Remains,Hillary Scott & The Scott Family,"Ricky Skaggs, producer; Richie Biggs, engineer/mixer",True
644,2016,Best Roots Gospel Album,Hymns,Joey+Rory,"Joe West, producer; Joshua Craig, Jim DeBlanc, James Ennis, Daniel Grace, Rob Lane & Joe West, engineers/mixers",True
645,2016,Best Latin Pop Album,Un Besito Más,Jesse & Joy,"Eduardo De La Paz Canel, engineer/mixer",True
646,2016,"Best Latin Rock, Urban or Alternative Album",iLevitable,iLe,"Ismael Cancel & iLe, producers; Noah Georgeson, Ramón Martínez, Harold Wendell Sanders & Carlos Velázquez, engineers/mixers",True
647,2016,Best Regional Mexican Music Album (Including Tejano),"Un Azteca En El Azteca, Vol. 1 (En Vivo)",Vicente Fernández,"Gustavo Borner & Javier Ramírez, producers; Gustavo Borner & Javier Ramírez, engineers/mixers",True
648,2016,Best Tropical Latin Album,Donde Están?,Jose Lugo & Guasábara Combo,"Gilberto A. Cádenas, producer; Manuel Calero, JoseMa Lugo & Ronnie Torres, engineers/mixers",True
649,2016,Best American Roots Performance,House Of Mercy,Sarah Jarosz,,True
650,2016,Best American Roots Song,Kid Sister,,"Vince Gill, songwriter (The Time Jumpers)",True
651,2016,Best Americana Album,This Is Where I Live,William Bell,"John Leventhal, producer; Rick DePofi & John Leventhal, engineers/mixers",True
652,2016,Best Bluegrass Album,Coming Home,O'Connor Band With Mark O'Connor,"Gregg Field, producer; Neal Cappellino & Gregg Field, engineers/mixers",True
653,2016,Best Traditional Blues Album,Porcupine Meat,Bobby Rush,"Scott Billington, producer; Steve Reynolds, engineer/mixer",True
654,2016,Best Contemporary Blues Album,The Last Days Of Oakland,Fantastic Negrito,"Fantastic Negrito, producer; Migui Maloles, Jabari Tawiah & Matt Winegar, engineers/mixers",True
655,2016,Best Folk Album,Undercurrent,Sarah Jarosz,"Sarah Jarosz & Gary Paczosa, producers; Shani Gandhi & Gary Paczosa, engineers/mixers",True
656,2016,Best Regional Roots Music Album,E Walea,Kalani Pe'a,"Allan B. Cool, Kamakoa Lindsey-Asing & Dave Tucciarone, producers; Kamakoa Lindsey-Asing & Dave Tucciarone, engineers/mixers",True
657,2016,Best Reggae Album,Ziggy Marley,Ziggy Marley,"Ziggy Marley, producer; Carlos de la Garza, engineer/mixer",True
658,2016,Best World Music Album,Sing Me Home,Yo-Yo Ma & The Silk Road Ensemble,"Kevin Killen, producer; Jody Elff & Kevin Killen, engineers/mixers",True
659,2016,Best Children's Album,Infinity Plus One,Secret Agent 23 Skidoo,"Secret Agent 23 Skidoo, producer; Julian Dreyer & Spencer Williams, engineers/mixers",True
660,2016,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)","In Such Good Company: Eleven Years Of Laughter, Mayhem, And Fun In The Sandbox",Carol Burnett,"Aaron Blank, producer; Dominic Camardella, engineer/mixer",True
661,2016,Best Comedy Album,Talking For Clapping,Patton Oswalt,"Matt Belknap & Ryan McManemin, producers",True
662,2016,Best Musical Theater Album,The Color Purple,,"Danielle Brooks, Cynthia Erivo & Jennifer Hudson, principal soloists; Stephen Bray, Van Dean, Frank Filipetti, Roy Furman, Joan Raffe, Scott Sanders & Jhett Tolentino, producers; Frank Filipetti, engineer/mixer (New Broadway Cast)",True
663,2016,Best Compilation Soundtrack For Visual Media,Miles Ahead,(Miles Davis) & Various Artists,"Steve Berkowitz, Don Cheadle & Robert Glasper, compilation producers; Ed Gerrard, music supervisor",True
664,2016,Best Score Soundtrack For Visual Media,Star Wars: The Force Awakens,,"John Williams, composer; John Williams, producer; Shawn Murphy, engineer/mixer (John Williams)",True
665,2016,Best Song Written For Visual Media,Can't Stop The Feeling!,"Max Martin, Shellback & Justin Timberlake, songwriters (Justin Timberlake, Anna Kendrick, Gwen Stefani, James Corden, Zooey Deschanel, Walt Dohrn, Ron Funches, Caroline Hjelt, Aino Jawo, Christopher Mintz-Plasse & Kunal Nayyar)",,True
666,2016,Best Instrumental Composition,Spoken At Midnight,,"Ted Nash, composer (Ted Nash Big Band)",True
667,2016,"Best Arrangement, Instrumental or A Cappella",You And I,,"Jacob Collier, arranger (Jacob Collier)",True
668,2016,"Best Arrangement, Instruments and Vocals",Flintstones,,"Jacob Collier, arranger (Jacob Collier)",True
669,2016,Best Recording Package,Blackstar,,"Jonathan Barnbrook, art director (David Bowie)",True
670,2016,Best Boxed Or Special Limited Edition Package,Edith Piaf 1915-2015,,"Gérard Lo Monaco, art director (Edith Piaf)",True
671,2016,Best Album Notes,Sissle And Blake Sing Shuffle Along,,"Ken Bloom & Richard Carlin, album notes writers (Eubie Blake & Noble Sissle)",True
672,2016,Best Historical Album,"The Cutting Edge 1965-1966: The Bootleg Series, Vol.12 (Collector's Edition)",,"Steve Berkowitz & Jeff Rosen, compilation producers; Mark Wilder, mastering engineer (Bob Dylan)",True
673,2016,"Best Engineered Album, Non-Classical",Blackstar,,"David Bowie, Tom Elmhirst, Kevin Killen & Tony Visconti, engineers; Joe LaPorta, mastering engineer (David Bowie)",True
674,2016,"Producer Of The Year, Non-Classical",Greg Kurstin,,,True
675,2016,Best Remixed Recording,Tearing Me Up (RAC Remix),,"André Allen Anjos, remixer (Bob Moses)",True
676,2016,Best Surround Sound Album,"Dutilleux: Sur Le Même Accord; Les Citations; Mystère De L'instant & Timbres, Espace, Mouvement",,"Alexander Lipay & Dmitriy Lipay, surround mix engineers; Dmitriy Lipay, surround mastering engineer; Dmitriy Lipay, surround producer (Ludovic Morlot & Seattle Symphony)",True
677,2016,"Best Engineered Album, Classical",Corigliano: The Ghosts Of Versailles,,"Mark Donahue, Fred Vogler & David L Williams, engineers (James Conlon, Guanqun Yu, Joshua Guerrero, Patricia Racette, Christopher Maltman, Lucy Schaufer, Lucas Meachem, LA Opera Chorus & Orchestra)",True
678,2016,"Producer Of The Year, Classical",David Frost,,,True
679,2016,Best Orchestral Performance,"Shostakovich: Under Stalin's Shadow - Symphonies Nos. 5, 8 & 9",,"Andris Nelsons, conductor; Shawn Murphy, producer; Nick Squire, engineer (Boston Symphony Orchestra)",True
680,2016,Best Opera Recording,Corigliano: The Ghosts Of Versailles,,"James Conlon, conductor; Blanton Alspaugh, producer; Joshua Guerrero, Christopher Maltman, Lucas Meachem, Patricia Racette, Lucy Schaufer & Guanqun Yu, soloists; Mark Donahue, Fred Vogler & David L Williams, engineers (LA Opera Chorus; LA Opera Orchestra)",True
681,2016,Best Choral Performance,"Penderecki Conducts Penderecki, Volume 1",,"Krzysztof Penderecki, conductor (Nikolay Didenko, Agnieszka Rehlis & Johanna Rusanen; Warsaw Philharmonic Choir; Warsaw Philharmonic Orchestra)",True
682,2016,Best Chamber Music/Small Ensemble Performance,Steve Reich,,"Jesse Lewis, producer; Third Coast Percussion (Sean Connors, Robert Dillon, Peter Martin & David Skidmore), ensembles; Dan Nichols, engineer",True
683,2016,Best Classical Instrumental Solo,Daugherty: Tales Of Hemingway,,"Zuill Bailey; Giancarlo Guerrero, conductor (Nashville Symphony)",True
684,2016,Best Classical Solo Vocal Album,Schumann & Berg,,"Dorothea Röschmann, soloist; Everett Porter, producer",True
685,2016,Best Classical Solo Vocal Album,Shakespeare Songs,,"Ian Bostridge, soloist; John Fraser, producer; Philip Siney, engineer",False
686,2016,Best Classical Compendium,Daugherty: Tales Of Hemingway; American Gothic; Once Upon A Castle,,"Giancarlo Guerrero, conductor; Tim Handley, producer; Gary Call, engineer (Giancarlo Guerrero)",True
687,2016,Best Contemporary Classical Composition,Daugherty: Tales Of Hemingway,,"Michael Daugherty, composer",True
688,2016,Best Music Video,Formation,Beyoncé,"Melina Matsoukas, video director; Nathan Scherrer, video producer",True
689,2016,Best Music Film,The Beatles: Eight Days A Week The Touring Years,The Beatles,"Ron Howard, video director; Brian Grazer, Ron Howard, Scott Pascucci & Nigel Sinclair, video producers",True
690,2015,Record Of The Year,Uptown Funk,Mark Ronson Featuring Bruno Mars,"Jeff Bhasker, Philip Lawrence, Bruno Mars & Mark Ronson, producers; Josh Blair, Riccardo Damian, Serban Ghenea, Wayne Gordon, John Hanes, Inaam Haq, Boo Mitchell, Charles Moniz & Mark Ronson, engineers/mixers; Tom Coyne, mastering engineer",True
691,2015,Album Of The Year,1989,Taylor Swift,"Jack Antonoff, Nathan Chapman, Imogen Heap, Max Martin, Mattman & Robin, Ali Payami, Shellback, Taylor Swift, Ryan Tedder & Noel Zancanella, producers; Jack Antonoff, Mattias Bylund, Smith Carlson, Nathan Chapman, Serban Ghenea, John Hanes, Imogen Heap, Sam Holland, Michael Ilbert, Brendan Morawski, Laura Sisk & Ryan Tedder, engineers/mixers; Tom Coyne, mastering engineer",True
692,2015,Song Of The Year,Thinking Out Loud,,"Ed Sheeran & Amy Wadge, songwriters (Ed Sheeran)",True
